date	pub	page_id	verdict	hospital_mentions	towns_in_range	other_haifa_hospitals	found_by
1945-10-03	hmf	hmf19451003-01.2.29	mixed	2	haifa,jaffa		
1945-10-04	haretz	haretz19451004-01.2.28	haifa	1	haifa	rothschild	
1945-10-04	lakkarov	lakkarov19451004-01.2.17	no_hospital_term	0			
1945-10-14	dav	dav19451014-01.2.20	haifa	2	haifa		
1945-10-14	hegeh	hegeh19451014-01.2.24	haifa	3	haifa		
1945-10-15	hzh	hzh19451015-01.2.32	haifa	1	haifa		
1945-10-15	hzh	hzh19451015-01.2.51	no_hospital_term	0			
1945-10-16	dav	dav19451016-01.2.60.1	other	1	jerusalem,telaviv		
1945-10-21	hzh	hzh19451021-01.2.69.1	other	6	telaviv	hadassah	
1945-10-23	haretz	haretz19451023-01.2.20	haifa	1	haifa		maqaf
1945-10-23	hzh	hzh19451023-01.2.36	no_hospital_term	0			
1945-10-28	dav	dav19451028-01.2.47	other	3	jaffa		spelled
1945-10-30	hmf	hmf19451030-01.2.61	other	1	jerusalem		
1945-11-02	ahr	ahr19451102-01.2.71	haifa	1	haifa		maqaf
1945-11-02	haretz	haretz19451102-01.2.1	mixed	3	haifa,ramleh,telaviv		maqaf
1945-11-04	hbkr	hbkr19451104-01.2.52	mixed	2	haifa,jerusalem	hadassah	
1945-11-06	ahr	ahr19451106-01.2.34	untowned	1			
1945-11-11	ahr	ahr19451111-01.2.65	haifa	3	haifa		
1945-11-11	hzh	hzh19451111-01.2.52	untowned	3			spelled
1945-11-13	dav	dav19451113-01.2.50	mixed	2	haifa,jaffa,safed		
1945-11-15	ytlv	ytlv19451115-01.2.31	other	2	telaviv		maqaf
1945-11-18	haretz	haretz19451118-01.2.31	haifa	4	haifa	rothschild	spelled
1945-11-19	haretz	haretz19451119-01.2.49	other	1	telaviv		
1945-11-21	hmf	hmf19451121-01.2.41	mixed	2	acre,haifa		
1945-11-23	hzh	hzh19451123-01.2.14	mixed	3	haifa,telaviv	hadassah,rothschild	
1945-11-27	hbkr	hbkr19451127-01.2.50	untowned	1		rothschild	
1945-11-28	haretz	haretz19451128-01.2.61	haifa	1	haifa	rothschild	
1945-11-30	ahr	ahr19451130-01.2.46	untowned	4			
1945-11-30	haretz	haretz19451130-01.2.52	untowned	1		rothschild	spelled
1945-11-30	yomaneinharod	yomaneinharod19451130-01.2.7	untowned	1			
1945-12-02	ahr	ahr19451202-01.2.48	haifa	1	haifa		maqaf
1945-12-11	haretz	haretz19451211-01.2.55	mixed	2	haifa,jerusalem,nablus		maqaf
1945-12-11	hmf	hmf19451211-01.2.38	untowned	1			abbreviated
1945-12-12	dav	dav19451212-01.2.35.4	mixed	1	haifa,jaffa	rothschild	
1945-12-14	dav	dav19451214-01.2.66.4	untowned	2			
1945-12-17	haretz	haretz19451217-01.2.61	other	3	jaffa	english	spelled
1945-12-17	hbkr	hbkr19451217-01.2.52	haifa	1	haifa		
1945-12-17	hbkr	hbkr19451217-01.2.56	no_hospital_term	0			spelled
1945-12-19	haretz	haretz19451219-01.2.31	mixed	1	haifa,jaffa		spelled
1945-12-25	haretz	haretz19451225-01.2.44	untowned	4			maqaf
1945-12-25	hmf	hmf19451225-01.2.49	other	2	jaffa		abbreviated
1945-12-26	hmf	hmf19451226-01.2.47	mixed	5	haifa,jerusalem	hadassah	
1945-12-26	hzh	hzh19451226-01.2.3	untowned	2			
1945-12-31	hmf	hmf19451231-01.2.56	other	2	jaffa		abbreviated
1946-01-01	hbkr	hbkr19460101-01.2.61	other	2	jaffa,telaviv		spelled
1946-01-01	tsohorayimhaifa	tsohorayimhaifa19460101-01.2.24.1	other	4	jaffa	rothschild	maqaf
1946-01-03	haretz	haretz19460103-01.2.39	haifa	2	haifa		
1946-01-09	tsohorayimhaifa	tsohorayimhaifa19460109-01.2.15	mixed	2	acre,haifa		abbreviated
1946-01-10	dav	dav19460110-01.2.39	untowned	2			
1946-01-10	haretz	haretz19460110-01.2.30	other	1	safed		maqaf
1946-01-11	tsohorayimhaifa	tsohorayimhaifa19460111-01.2.10	haifa	1	haifa		
1946-01-18	hmf	hmf19460118-01.2.69	untowned	1		rothschild	
1946-01-20	haretz	haretz19460120-01.2.16	haifa	4	haifa	rothschild	
1946-01-21	haretz	haretz19460121-01.2.1	other	1	jaffa,jerusalem		maqaf
1946-01-21	haretz	haretz19460121-01.2.32	untowned	2		hadassah	maqaf
1946-01-22	dav	dav19460122-01.2.39	untowned	2			maqaf
1946-01-22	haretz	haretz19460122-01.2.33	untowned	3			
1946-01-22	hbkr	hbkr19460122-01.2.53	haifa	1	haifa		
1946-01-22	hzh	hzh19460122-01.2.8	other	3	jaffa,jerusalem	hadassah	spelled
1946-01-23	dav	dav19460123-01.2.44	mixed	2	haifa,jerusalem,telaviv		spelled
1946-01-24	kolisraeljlm	kolisraeljlm19460124-01.2.21	other	1	safed		abbreviated
1946-01-27	dav	dav19460127-01.2.47	other	4	acre,jerusalem		spelled
1946-01-27	haretz	haretz19460127-01.2.39	other	3	jaffa	hadassah	spelled
1946-01-28	dav	dav19460128-01.2.54	no_hospital_term	0			spelled
1946-01-29	hbkr	hbkr19460129-01.2.52	other	3	telaviv,tiberias		
1946-01-30	dav	dav19460130-01.2.46	haifa	1	haifa		
1946-02-01	hbkr	hbkr19460201-01.2.39	untowned	1			
1946-02-01	hbkr	hbkr19460201-01.2.43	untowned	3			
1946-02-01	hmf	hmf19460201-01.2.65	untowned	3			indefinite
1946-02-03	hmf	hmf19460203-01.2.51	untowned	2		rothschild	
1946-02-07	dav	dav19460207-01.2.14	other	1	telaviv		spelled
1946-02-08	haretz	haretz19460208-01.2.57	other	2	telaviv		spelled
1946-02-08	hbkr	hbkr19460208-01.2.50	other	2	jaffa		
1946-02-08	itonmeyuhad	itonmeyuhad19460208-01.2.7	untowned	2			
1946-02-10	dav	dav19460210-01.2.32	other	2	jaffa		
1946-02-10	dav	dav19460210-01.2.38	other	5	jaffa		spelled
1946-02-11	haretz	haretz19460211-01.2.56	other	2	jaffa		spelled
1946-02-12	hzh	hzh19460212-01.2.55	untowned	1		rothschild	
1946-02-12	tsohorayimhaifa	tsohorayimhaifa19460212-01.2.17	untowned	1			spelled
1946-02-13	dav	dav19460213-01.2.41	untowned	1		rothschild	
1946-02-13	haretz	haretz19460213-01.2.45	other	1	jaffa,jerusalem		spelled
1946-02-13	hmf	hmf19460213-01.2.36	other	2	jaffa		spelled
1946-02-13	hzh	hzh19460213-01.2.42	untowned	1			
1946-02-13	tsohorayimhaifa	tsohorayimhaifa19460213-01.2.15	haifa	2	haifa	rothschild	
1946-02-14	hagalgal	hagalgal19460214-01.2.2	untowned	4			
1946-02-14	haretz	haretz19460214-01.2.31	untowned	3		rothschild	
1946-02-14	kolisraeljlm	kolisraeljlm19460214-01.2.22	untowned	4			
1946-02-15	hed	hed19460215-01.2.18	other	1	telaviv		spelled
1946-02-17	haretz	haretz19460217-01.2.41	haifa	2	haifa	rothschild	
1946-02-17	hbkr	hbkr19460217-01.2.22	other	1	jerusalem		spelled
1946-02-20	dav	dav19460220-01.2.36	untowned	2			spelled
1946-02-21	haretz	haretz19460221-01.2.33	other	1	tiberias		spelled
1946-02-21	tsohorayimhaifa	tsohorayimhaifa19460221-01.2.2	untowned	1			spelled
1946-02-22	hmf	hmf19460222-01.2.68	haifa	1	haifa		abbreviated
1946-02-24	haretz	haretz19460224-01.2.7	mixed	7	haifa,jaffa,telaviv	english,hadassah	
1946-02-27	ahr	ahr19460227-01.2.22	untowned	1			maqaf
1946-03-01	hmf	hmf19460301-01.2.71	other	3	jerusalem		
1946-03-07	ahr	ahr19460307-01.2.45	haifa	2	haifa		abbreviated
1946-03-07	haretz	haretz19460307-01.2.55.1	mixed	1	haifa,tiberias		
1946-03-07	tsohorayimhaifa	tsohorayimhaifa19460307-01.2.24	other	3	gaza,jaffa		
1946-03-08	dav	dav19460308-01.2.67	mixed	4	haifa,telaviv		
1946-03-08	dav	dav19460308-01.2.70	other	2	telaviv	hadassah	
1946-03-08	tsohorayimhaifa	tsohorayimhaifa19460308-01.2.16	haifa	1	haifa		
1946-03-10	ahr	ahr19460310-01.2.29	untowned	2			maqaf
1946-03-10	dav	dav19460310-01.2.30	untowned	1			spelled
1946-03-11	tsohorayimhaifa	tsohorayimhaifa19460311-01.2.9	mixed	1	haifa,safed		
1946-03-12	ahr	ahr19460312-01.2.34	untowned	1			
1946-03-13	tsohorayimhaifa	tsohorayimhaifa19460313-01.2.12	haifa	1	haifa	rothschild	
1946-03-14	haretz	haretz19460314-01.2.34	other	1	telaviv		
1946-03-14	haretz	haretz19460314-01.2.40	other	4	jaffa,telaviv		indefinite
1946-03-14	haretz	haretz19460314-01.2.42	untowned	1			
1946-03-14	hbkr	hbkr19460314-01.2.22	no_hospital_term	0			maqaf
1946-03-17	ahr	ahr19460317-01.2.26	mixed	1	haifa,jerusalem,safed,telaviv,tiberias		
1946-03-20	hzh	hzh19460320-01.2.57	haifa	1	haifa		
1946-03-22	ahr	ahr19460322-01.2.50	no_hospital_term	0			
1946-03-22	dav	dav19460322-01.2.55	other	3	telaviv	hadassah	
1946-03-24	dav	dav19460324-01.2.17	mixed	6	haifa,jerusalem	hadassah	
1946-03-24	haretz	haretz19460324-01.2.31	other	3	jaffa		spelled
1946-03-31	hbkr	hbkr19460331-01.2.5	other	1	telaviv		abbreviated
1946-04-04	hmf	hmf19460404-01.2.70	other	2	jaffa		
1946-04-07	tsohorayimhaifa	tsohorayimhaifa19460407-01.2.11	haifa	3	haifa	rothschild	
1946-04-08	hbkr	hbkr19460408-01.2.37	haifa	1	haifa		
1946-04-09	hmf	hmf19460409-01.2.60	untowned	1			spelled
1946-04-11	hbkr	hbkr19460411-01.2.52	other	1	jerusalem		spelled
1946-04-12	hbkr	hbkr19460412-01.2.17	untowned	4			
1946-04-19	hmf	hmf19460419-01.2.78	other	3	jaffa,jerusalem	english	
1946-04-24	dav	dav19460424-01.2.19	mixed	5	haifa,jaffa	english	
1946-04-24	dav	dav19460424-01.2.5	other	2	jaffa,telaviv		spelled
1946-04-24	haretz	haretz19460424-01.2.28	other	4	telaviv		
1946-04-26	haretz	haretz19460426-01.2.72	other	1	jaffa,telaviv		spelled
1946-04-26	hmf	hmf19460426-01.2.12	other	3	jaffa,telaviv	hadassah	abbreviated
1946-04-28	dav	dav19460428-01.2.6	other	2	jaffa	hadassah	spelled
1946-04-30	tsohorayimhaifa	tsohorayimhaifa19460430-01.2.19	mixed	11	haifa,jerusalem,safed	hadassah,rothschild	
1946-05-02	tsohorayimhaifa	tsohorayimhaifa19460502-01.2.14	mixed	4	haifa,jaffa		abbreviated,maqaf
1946-05-05	haretz	haretz19460505-01.2.25	mixed	3	haifa,jerusalem	hadassah	
1946-05-06	hbkr	hbkr19460506-01.2.44	untowned	1			
1946-05-10	hbkr	hbkr19460510-01.2.53	untowned	3			
1946-05-13	dav	dav19460513-01.2.31	haifa	5	haifa	rothschild	
1946-05-13	haretz	haretz19460513-01.2.37	mixed	5	haifa,jaffa,jerusalem	rothschild	
1946-05-14	haretz	haretz19460514-01.2.24	haifa	2	haifa		
1946-05-14	haretz	haretz19460514-01.2.53	mixed	3	haifa,jaffa		
1946-05-15	hmf	hmf19460515-01.2.59	other	2	jaffa	elisha,hadassah	abbreviated
1946-05-15	hzh	hzh19460515-01.2.33	other	2	jaffa		abbreviated
1946-05-15	hzh	hzh19460515-01.2.59	haifa	1	haifa	rothschild	
1946-05-17	hadoar	hadoar19460517-01.2.28	untowned	1			
1946-05-17	hmf	hmf19460517-01.2.69	mixed	1	haifa,jerusalem	rothschild	
1946-05-24	hbkr	hbkr19460524-01.2.63	other	1	jerusalem		
1946-05-27	dav	dav19460527-01.2.43	haifa	1	haifa	rothschild	
1946-05-27	haretz	haretz19460527-01.2.67	other	2	jaffa		maqaf
1946-05-28	dav	dav19460528-01.2.52.3	mixed	2	haifa,jaffa	rothschild	
1946-06-01	hegeh	hegeh19460601-01.2.11	mixed	2	haifa,jaffa		
1946-06-04	haretz	haretz19460604-01.2.30.3	haifa	2	haifa	rothschild	
1946-06-06	hbkr	hbkr19460606-01.2.38	other	4	jaffa,jerusalem	hadassah	spelled
1946-06-07	dav	dav19460607-01.2.36	mixed	4	haifa,telaviv,tiberias	rothschild	
1946-06-07	haretz	haretz19460607-01.2.42.2	mixed	2	haifa,telaviv	rothschild	
1946-06-09	ahr	ahr19460609-01.2.61	other	1	jaffa		maqaf
1946-06-09	dav	dav19460609-01.2.39	other	5	jaffa	hadassah	spelled
1946-06-14	dav	dav19460614-01.2.47	haifa	1	haifa		
1946-06-14	hmf	hmf19460614-01.2.68	haifa	2	haifa	rothschild	
1946-06-16	ahr	ahr19460616-01.2.50	mixed	1	haifa,tiberias		maqaf
1946-06-16	dav	dav19460616-01.2.45	untowned	2			
1946-06-17	dav	dav19460617-01.2.16	other	1	jaffa	hadassah	
1946-06-17	hzh	hzh19460617-01.2.52	haifa	1	haifa	rothschild	
1946-06-19	ahr	ahr19460619-01.2.9	mixed	2	haifa,telaviv		spelled
1946-06-19	haretz	haretz19460619-01.2.23	other	7	jerusalem,tiberias	hadassah,rothschild	
1946-06-19	hbkr	hbkr19460619-01.2.9	haifa	1	haifa		spelled
1946-06-19	hmf	hmf19460619-01.2.12	mixed	8	haifa,jerusalem	rothschild	abbreviated
1946-06-19	hmf	hmf19460619-01.2.65	haifa	5	haifa		
1946-06-19	hzh	hzh19460619-01.2.3	mixed	4	haifa,ramleh	rothschild	
1946-06-19	hzh	hzh19460619-01.2.44	no_hospital_term	0			
1946-06-20	haolam	haolam19460620-01.2.20	untowned	1			
1946-06-21	haretz	haretz19460621-01.2.64	mixed	3	acre,haifa,safed,tiberias		
1946-06-24	haretz	haretz19460624-01.2.25	mixed	1	acre,haifa,jaffa		
1946-06-26	hmf	hmf19460626-01.2.53	haifa	2	haifa		abbreviated
1946-06-27	haretz	haretz19460627-01.2.31	untowned	2			
1946-06-27	hzh	hzh19460627-01.2.50	haifa	1	haifa		
1946-07-01	hmf	hmf19460701-01.2.45	mixed	2	acre,haifa,jaffa		spelled
1946-07-01	hzh	hzh19460701-01.2.35	mixed	2	acre,haifa,jaffa		spelled
1946-07-03	dav	dav19460703-01.2.6	untowned	1			spelled
1946-07-03	hbkr	hbkr19460703-01.2.4	haifa	1	haifa		spelled
1946-07-04	hegeh	hegeh19460704-01.2.14	untowned	1			
1946-07-05	dav	dav19460705-01.2.49	haifa	4	haifa		
1946-07-05	hmf	hmf19460705-01.2.78	mixed	2	haifa,jaffa		
1946-07-05	hmf	hmf19460705-01.2.82	haifa	3	haifa		
1946-07-05	hzh	hzh19460705-01.2.4	mixed	3	haifa,jaffa		spelled
1946-07-08	haretz	haretz19460708-01.2.40	haifa	4	haifa	elisha	
1946-07-09	hzh	hzh19460709-01.2.5	haifa	1	haifa		
1946-07-14	hbkr	hbkr19460714-01.2.7	untowned	1			maqaf
1946-07-14	hmf	hmf19460714-01.2.54	haifa	2	haifa	rothschild	
1946-07-15	hzh	hzh19460715-01.2.56	haifa	1	haifa	rothschild	
1946-07-16	hmf	hmf19460716-01.2.58	haifa	2	haifa		spelled
1946-07-16	hzh	hzh19460716-01.2.44	haifa	2	haifa		
1946-07-16	hzh	hzh19460716-01.2.59	haifa	2	haifa	rothschild	
1946-07-18	haretz	haretz19460718-01.2.33	no_hospital_term	0			spelled
1946-07-22	dav	dav19460722-01.2.40	haifa	6	haifa	elisha	
1946-07-22	haretz	haretz19460722-01.2.32	mixed	3	haifa,telaviv	elisha	
1946-07-22	hmf	hmf19460722-01.2.63	haifa	4	haifa	elisha	
1946-07-23	haretz	haretz19460723-01.2.2	untowned	5			spelled
1946-07-23	hzh	hzh19460723-01.2.25	haifa	3	haifa	elisha	
1946-07-25	haolam	haolam19460725-01.2.7	mixed	4	haifa,jaffa	elisha,hadassah	
1946-07-25	hbkr	hbkr19460725-01.2.24	haifa	2	haifa	rothschild	
1946-07-26	ahr	ahr19460726-01.2.88	other	6	jerusalem		maqaf
1946-07-26	hbkr	hbkr19460726-01.2.106	untowned	3			spelled
1946-07-29	dav	dav19460729-01.2.58	mixed	2	haifa,jaffa	rothschild	
1946-07-29	haretz	haretz19460729-01.2.50	untowned	2		english,rothschild	
1946-08-04	hmf	hmf19460804-01.2.53	untowned	2			abbreviated
1946-08-05	hmf	hmf19460805-01.2.50	no_hospital_term	0			
1946-08-06	hbkr	hbkr19460806-01.2.36	other	6	jaffa,telaviv	hadassah	
1946-08-06	hegeh	hegeh19460806-01.2.12	other	3	jaffa,telaviv	hadassah	
1946-08-11	hzh	hzh19460811-01.2.37	other	6	jaffa,jerusalem		spelled
1946-08-12	dav	dav19460812-01.2.41	other	4	jaffa		
1946-08-12	haretz	haretz19460812-01.2.44	other	9	jaffa		maqaf
1946-08-12	hbkr	hbkr19460812-01.2.44	other	14	gaza,jaffa,telaviv	hadassah	spelled
1946-08-12	hegeh	hegeh19460812-01.2.2	other	4	jaffa,telaviv		spelled
1946-08-12	hmf	hmf19460812-01.2.66	other	17	jaffa,nablus		spelled
1946-08-12	hzh	hzh19460812-01.2.40	other	5	jaffa		spelled
1946-08-13	dav	dav19460813-01.2.33	untowned	4			spelled
1946-08-13	haretz	haretz19460813-01.2.37	other	1	jaffa		spelled
1946-08-13	hegeh	hegeh19460813-01.2.8	other	2	gaza,jerusalem		spelled
1946-08-14	haretz	haretz19460814-01.2.78	other	1	jaffa		spelled
1946-08-14	hbkr	hbkr19460814-01.2.51	untowned	1			abbreviated
1946-08-14	hmf	hmf19460814-01.2.25	haifa	5	haifa		
1946-08-14	hmf	hmf19460814-01.2.53	other	2	jaffa	elisha,hadassah	spelled
1946-08-14	hmf	hmf19460814-01.2.57	untowned	3		rothschild	
1946-08-15	dav	dav19460815-01.2.53	other	2	jaffa		spelled
1946-08-15	haretz	haretz19460815-01.2.28	untowned	1			
1946-08-15	haretz	haretz19460815-01.2.65	mixed	2	haifa,jaffa		spelled
1946-08-15	hbkr	hbkr19460815-01.2.72	other	4	jaffa,jerusalem		spelled
1946-08-15	hzh	hzh19460815-01.2.13	untowned	3			spelled
1946-08-15	hzh	hzh19460815-01.2.53	other	3	jaffa,jerusalem	hadassah	spelled
1946-08-18	dav	dav19460818-01.2.45	other	1	telaviv		maqaf
1946-08-19	hegeh	hegeh19460819-01.2.12	haifa	3	haifa		spelled
1946-08-19	hzh	hzh19460819-01.2.44	untowned	1		hadassah	
1946-08-20	hmf	hmf19460820-01.2.75	mixed	4	acre,haifa	rothschild	
1946-08-20	hzh	hzh19460820-01.2.66	other	3	acre	rothschild	
1946-08-23	hegeh	hegeh19460823-01.2.19	haifa	4	haifa		spelled
1946-08-23	hmf	hmf19460823-01.2.86	haifa	1	haifa		abbreviated
1946-08-23	hzh	hzh19460823-01.2.67	haifa	3	haifa		spelled
1946-08-26	hzh	hzh19460826-01.2.42	other	1	jerusalem		
1946-08-27	ahr	ahr19460827-01.2.55	haifa	1	haifa	rothschild	
1946-08-28	hbkr	hbkr19460828-01.2.39	other	2	jaffa,telaviv		
1946-08-30	haretz	haretz19460830-01.2.43	untowned	1			
1946-08-30	hmf	hmf19460830-01.2.58	other	6	jerusalem		abbreviated
1946-09-01	hbkr	hbkr19460901-01.2.33	haifa	2	haifa		abbreviated
1946-09-02	hbkr	hbkr19460902-01.2.39	other	1	jerusalem		spelled
1946-09-04	hzh	hzh19460904-01.2.21	mixed	2	haifa,jaffa		
1946-09-04	hzh	hzh19460904-01.2.46	haifa	2	haifa		spelled
1946-09-05	haretz	haretz19460905-01.2.21	haifa	4	haifa		abbreviated
1946-09-06	hadoar	hadoar19460906-01.2.10	other	1	jaffa		maqaf
1946-09-10	ahr	ahr19460910-01.2.8	haifa	1	haifa		spelled
1946-09-11	haretz	haretz19460911-01.2.25	haifa	2	haifa		maqaf
1946-09-11	hbkr	hbkr19460911-01.2.51	mixed	6	acre,haifa		abbreviated
1946-09-11	hmf	hmf19460911-01.2.38	other	1	jerusalem		abbreviated
1946-09-11	hmf	hmf19460911-01.2.41	mixed	5	acre,haifa		
1946-09-12	ahr	ahr19460912-01.2.38	mixed	2	haifa,jaffa	rothschild	
1946-09-12	ahr	ahr19460912-01.2.51	other	3	jaffa		spelled
1946-09-12	dav	dav19460912-01.2.62	mixed	2	haifa,jaffa		
1946-09-16	hbkr	hbkr19460916-01.2.42	other	2	jaffa,jerusalem		spelled
1946-09-16	hegeh	hegeh19460916-01.2.16	other	2	jaffa		maqaf,spelled
1946-09-16	hmf	hmf19460916-01.2.66	other	4	jaffa,jerusalem,ramleh		abbreviated,spelled
1946-09-17	dav	dav19460917-01.2.24	other	3	jerusalem		maqaf
1946-09-18	hmf	hmf19460918-01.2.59	mixed	5	haifa,jaffa	hadassah,rothschild	
1946-09-19	haretz	haretz19460919-01.2.49	other	3	jerusalem		spelled
1946-09-19	hbkr	hbkr19460919-01.2.50	other	5	jaffa,jerusalem	hadassah	maqaf
1946-09-19	hmf	hmf19460919-01.2.1	other	3	jerusalem	hadassah	abbreviated
1946-09-19	hzh	hzh19460919-01.2.15	other	2	jerusalem		spelled
1946-09-20	dav	dav19460920-01.2.65	mixed	3	haifa,jaffa	rothschild	
1946-09-20	haretz	haretz19460920-01.2.46	other	1	jerusalem		
1946-09-22	haretz	haretz19460922-01.2.22	other	5	jaffa	rothschild	
1946-09-22	hbkr	hbkr19460922-01.2.28	other	1	jaffa		abbreviated
1946-09-23	hzh	hzh19460923-01.2.52	other	2	jerusalem	hadassah,rothschild	
1946-09-25	haretz	haretz19460925-01.2.60	mixed	7	haifa,jaffa,tiberias		maqaf
1946-09-25	hbkr	hbkr19460925-01.2.67	mixed	3	haifa,jaffa,telaviv		
1946-09-25	hmf	hmf19460925-01.2.45	untowned	2		hadassah	
1946-09-30	dav	dav19460930-01.2.26	untowned	4			
1946-10-01	hegeh	hegeh19461001-01.2.24	untowned	3			
1946-10-01	hzh	hzh19461001-01.2.26	untowned	1		english	
1946-10-02	dav	dav19461002-01.2.4	mixed	1	haifa,jaffa		
1946-10-03	hmf	hmf19461003-01.2.57	mixed	4	haifa,jerusalem	hadassah	spelled
1946-10-03	hzh	hzh19461003-01.2.43	untowned	2		hadassah	spelled
1946-10-04	ahr	ahr19461004-01.2.72	haifa	11	haifa		
1946-10-04	hzh	hzh19461004-01.2.67	other	4	jaffa,jerusalem		
1946-10-06	haretz	haretz19461006-01.2.36	other	1	jaffa		
1946-10-11	ahr	ahr19461011-01.2.79	haifa	1	haifa		maqaf
1946-10-16	dav	dav19461016-01.2.50	untowned	3			spelled
1946-10-18	ahr	ahr19461018-01.2.49	mixed	4	haifa,safed		maqaf
1946-10-18	hbkr	hbkr19461018-01.2.51	other	3	jaffa		spelled
1946-10-23	ahr	ahr19461023-01.2.36	mixed	4	haifa,jaffa		maqaf
1946-10-23	dav	dav19461023-01.2.19	other	2	jerusalem,telaviv		abbrev_short
1946-10-23	dav	dav19461023-01.2.41	haifa	4	haifa	rothschild	
1946-10-28	dav	dav19461028-01.2.60.1	other	3	jerusalem	hadassah	
1946-10-28	hbkr	hbkr19461028-01.2.32	other	4	telaviv,tiberias	hadassah	
1946-11-01	ahr	ahr19461101-01.2.64	mixed	2	haifa,jaffa,jerusalem		maqaf
1946-11-01	dav	dav19461101-01.2.47	untowned	1		rothschild	
1946-11-01	haretz	haretz19461101-01.2.45	other	3	jaffa,jerusalem		maqaf
1946-11-01	hegeh	hegeh19461101-01.2.11	other	4	jaffa,jerusalem		spelled
1946-11-03	hzh	hzh19461103-01.2.31	other	3	jaffa,telaviv		
1946-11-05	dav	dav19461105-01.2.15	untowned	1			spelled
1946-11-05	hegeh	hegeh19461105-01.2.2	other	2	telaviv		
1946-11-05	hzh	hzh19461105-01.2.64	other	2	jaffa	rothschild	
1946-11-07	haolam	haolam19461107-01.2.6	other	2	jaffa		
1946-11-08	hbkr	hbkr19461108-01.2.67	mixed	3	haifa,jerusalem		
1946-11-10	haretz	haretz19461110-01.2.9	other	4	jaffa	hadassah	spelled
1946-11-12	hbkr	hbkr19461112-01.2.54	other	3	acre,telaviv		
1946-11-13	ahr	ahr19461113-01.2.31	mixed	2	haifa,jerusalem	english,rothschild	
1946-11-13	haretz	haretz19461113-01.2.66	mixed	2	acre,haifa		
1946-11-13	hbkr	hbkr19461113-01.2.35	mixed	5	acre,haifa,jerusalem	hadassah,rothschild	
1946-11-14	hmf	hmf19461114-01.2.46	untowned	2			spelled
1946-11-15	hbkr	hbkr19461115-01.2.54	mixed	2	haifa,tiberias		
1946-11-15	hegeh	hegeh19461115-01.2.12	haifa	3	haifa	hadassah	
1946-11-15	hzh	hzh19461115-01.2.82	other	1	jaffa		spelled
1946-11-17	dav	dav19461117-01.2.68	other	3	jaffa	hadassah	spelled
1946-11-19	dav	dav19461119-01.2.65	other	3	jaffa,ramleh,telaviv		spelled
1946-11-20	dav	dav19461120-01.2.23	untowned	1			spelled
1946-11-20	haretz	haretz19461120-01.2.34	other	2	jaffa		
1946-11-21	hzh	hzh19461121-01.2.58	other	2	jerusalem		spelled
1946-11-22	itonmeyuhad	itonmeyuhad19461122-01.2.15	other	4	jaffa		
1946-11-24	ahr	ahr19461124-01.2.82	untowned	1			maqaf
1946-11-24	haretz	haretz19461124-01.2.63	other	3	jerusalem,ramleh,telaviv		
1946-11-24	hbkr	hbkr19461124-01.2.33	untowned	1			
1946-11-24	hmf	hmf19461124-01.2.16	other	2	jaffa		abbreviated
1946-11-26	dav	dav19461126-01.2.37	untowned	1		rothschild	
1946-11-26	haretz	haretz19461126-01.2.51	untowned	3			spelled
1946-11-26	hzh	hzh19461126-01.2.52	other	3	jerusalem		maqaf
1946-11-27	haretz	haretz19461127-01.2.26	mixed	7	haifa,jerusalem		
1946-11-27	hmf	hmf19461127-01.2.17	other	4	jaffa,jerusalem		
1946-11-27	hzh	hzh19461127-01.2.1	haifa	4	haifa		spelled
1946-11-27	hzh	hzh19461127-01.2.56	mixed	2	haifa,jaffa,jerusalem		
1946-11-28	ahr	ahr19461128-01.2.70	untowned	1			maqaf
1946-11-28	hegeh	hegeh19461128-01.2.3	untowned	1			
1946-11-28	hmf	hmf19461128-01.2.1	mixed	7	haifa,jerusalem		
1946-11-28	hzh	hzh19461128-01.2.10	haifa	4	haifa		
1946-11-29	haretz	haretz19461129-01.2.84	mixed	3	haifa,jerusalem	hadassah	abbreviated
1946-12-01	hbkr	hbkr19461201-01.2.25	untowned	1		elisha	
1946-12-01	hbkr	hbkr19461201-01.2.46.1	no_hospital_term	0			
1946-12-02	haretz	haretz19461202-01.2.62	other	2	jerusalem		maqaf
1946-12-03	dav	dav19461203-01.2.48	haifa	3	haifa		
1946-12-03	hbkr	hbkr19461203-01.2.69	untowned	1		hadassah	
1946-12-03	hbkr	hbkr19461203-01.2.70	mixed	2	haifa,jaffa	rothschild	
1946-12-05	haretz	haretz19461205-01.2.74	other	3	jerusalem	hadassah	
1946-12-05	hegeh	hegeh19461205-01.2.29	haifa	4	haifa	rothschild	
1946-12-06	dav	dav19461206-01.2.54	mixed	28	gaza,haifa,jaffa,jerusalem,telaviv,tiberias	hadassah	
1946-12-06	haretz	haretz19461206-01.2.74	untowned	1			spelled
